d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
7.6855,1.4146,0.4701,0.5755,1591640.7927,25.958,21.1542,0.4701,0.5811,5068982.8942,31.1224,27.5208,0.467,0.5847,7366484.1423,27.1431,18.7738
10.0624,1.454,0.481,0.5776,1447564.0598,25.725,14.2243,0.481,0.5834,5061907.792,28.7819,16.3625,0.4719,0.5873,7620434.9381,27.4304,10.5376
9.2473,1.4118,0.4856,0.5752,1497106.7718,26.4288,25.5256,0.4856,0.5811,5176308.6789,31.1933,31.7938,0.4799,0.5851,7702667.3698,28.8218,22.1721
7.4629,1.4367,0.4779,0.5764,1332382.9725,26.423,26.9061,0.4779,0.5837,5881182.4347,29.3851,30.0074,0.4711,0.5868,7930949.9404,29.0137,22.6133
11.8684,1.4228,0.4854,0.5758,1478639.6927,27.1079,15.3319,0.4854,0.5819,5258897.3386,30.6039,17.6151,0.4765,0.5853,7448792.1888,28.2708,11.0894
8.8727,1.4091,0.4688,0.5748,1377444.4294,27.918,17.9815,0.4688,0.5807,4981511.8972,28.4757,17.4806,0.4661,0.5845,7374270.6914,29.1557,16.0327
9.1173,1.5364,0.484,0.5823,1314602.2371,26.8527,13.1067,0.484,0.5879,4933327.2008,28.5559,13.739,0.4788,0.5914,7248076.636,28.2025,10.6419
8.4573,1.4693,0.4734,0.5784,1384587.1613,25.0177,13.3968,0.4734,0.5841,4980906.8457,31.0986,18.6944,0.466,0.5875,7147973.3523,27.8409,11.3974
7.3325,1.4447,0.4721,0.577,1382724.1254,26.9804,22.6821,0.4721,0.5826,4934743.4756,30.7587,26.8639,0.4664,0.5869,7652666.0424,28.0107,17.9067
8.957,1.4456,0.483,0.577,1366163.7351,27.3529,22.5939,0.483,0.5839,5706172.7963,30.4135,25.0782,0.4782,0.5876,8110376.395,27.0506,16.6727
8.1764,1.5391,0.4836,0.5828,1547437.8279,27.3373,16.2679,0.4836,0.589,5549498.7407,29.1577,17.0151,0.4797,0.5925,7950398.7385,29.8988,14.7726
10.3417,1.4186,0.4772,0.5753,1313475.2384,27.4015,16.1013,0.4772,0.5816,5193420.1464,30.7844,18.3703,0.4729,0.5856,7788377.384,28.2896,13.1907
7.027,1.414,0.4757,0.5749,1236019.1555,27.1163,33.3842,0.4757,0.582,5659790.6221,31.2369,39.4318,0.4694,0.5861,8238653.6936,27.5686,24.7966
10.2308,1.4659,0.4877,0.5783,1440793.0929,26.5473,17.2441,0.4877,0.585,5686564.9755,28.5885,18.174,0.48,0.5883,7812307.1776,28.9512,13.8259
9.5131,1.4038,0.4686,0.5747,1460233.0314,26.1537,14.1578,0.4686,0.5818,5870890.5443,30.2836,17.0659,0.461,0.5856,8296639.0113,27.5602,10.7631
7.7581,1.471,0.4653,0.5783,1227387.103,26.6619,13.2344,0.4653,0.5842,4968311.9033,31.0219,16.2771,0.4569,0.5878,7282991.297,29.4787,10.3665
9.5194,1.458,0.4779,0.5775,1233583.177,27.6651,16.0564,0.4779,0.5845,5634829.1532,28.6905,15.8256,0.4696,0.588,7932700.372,29.2366,11.8181
8.5117,1.4574,0.466,0.5776,1335372.3835,25.9657,11.6717,0.466,0.5845,5638142.4394,30.8321,14.7974,0.4609,0.588,7920831.7772,29.6832,11.0911
7.525,1.4202,0.4511,0.5755,1359498.8702,25.4321,10.3684,0.4511,0.5822,5509274.6671,30.1367,13.2644,0.4477,0.5855,7678488.253,29.0899,10.5857
7.4583,1.4401,0.4695,0.5768,1431974.6384,26.6985,20.1594,0.4695,0.5837,5775984.5274,29.1995,22.0048,0.463,0.5879,8484663.052,28.5691,16.1514
8.3969,1.4497,0.4708,0.5771,1302832.9996,26.3598,15.3844,0.4708,0.5829,4946541.2009,28.154,16.3086,0.463,0.5868,7406426.8752,29.8869,13.2118
7.1655,1.4556,0.4603,0.5777,1434426.7608,27.0897,14.5064,0.4603,0.5839,5316288.6955,31.4949,17.752,0.4513,0.5879,7905251.07,29.0088,10.4021
7.188,1.4256,0.4543,0.5759,1444507.9409,26.4951,13.3972,0.4543,0.5824,5458801.9291,31.2572,16.8617,0.4451,0.5859,7709643.7732,29.3378,10.1803
7.6644,1.5847,0.4878,0.5853,1423184.0215,26.8658,15.9177,0.4878,0.5912,5342344.1155,30.4269,18.5334,0.4797,0.5944,7518543.1047,29.7153,12.3513
9.6769,1.4941,0.4788,0.5797,1292396.0407,26.6012,12.1657,0.4788,0.5859,5193238.5104,30.6324,14.5931,0.4741,0.5892,7392325.3779,29.2185,10.9183
10.4362,1.4438,0.4839,0.5771,1475283.0082,27.1148,16.965,0.4839,0.5836,5570429.7592,29.8487,18.6072,0.4781,0.5871,7814208.3761,29.4291,14.4426
9.8988,1.4052,0.4685,0.5748,1497746.5573,26.5589,13.2831,0.4685,0.5806,5069974.2636,28.5795,14.2629,0.4657,0.5844,7491454.0339,29.411,13.14
8.7054,1.5215,0.4837,0.5814,1316384.367,27.8616,16.6864,0.4837,0.5869,4826459.8527,31.1069,18.9611,0.48,0.5908,7404888.3407,27.5514,12.8055
8.9018,1.435,0.4777,0.5762,1269488.4706,26.6788,19.3202,0.4777,0.5825,5174305.6763,28.7265,20.563,0.4678,0.5869,8025857.1217,28.8196,14.1431
7.0051,1.5102,0.476,0.5809,1435378.7338,26.0079,18.132,0.476,0.588,5959304.8837,31.8239,24.0171,0.4668,0.5911,8062670.821,28.7814,13.6952
9.6558,1.4715,0.4869,0.5786,1422362.1197,26.0418,17.6316,0.4869,0.5861,6195776.1258,28.1453,18.5841,0.4789,0.5898,8622242.8553,29.4214,14.7424
7.3273,1.5434,0.4859,0.5829,1481400.3521,25.9546,19.5771,0.4859,0.5894,5707080.0414,30.5499,24.3438,0.4787,0.5927,7924847.4935,29.0976,16.3988
11.273,1.4041,0.4775,0.5744,1299577.7897,26.4469,13.8239,0.4775,0.5815,5703849.6834,29.1565,15.1888,0.4687,0.5849,7839986.1271,28.0261,10.267
8.6124,1.471,0.4812,0.5788,1548823.7462,26.8929,19.3776,0.4812,0.5856,5894576.1501,29.6472,21.3172,0.4743,0.589,8129965.0747,29.9932,16.4864
10.4004,1.4777,0.4775,0.5788,1340010.3915,25.992,10.5464,0.4775,0.5848,5111752.6594,31.4734,13.8639,0.4744,0.588,7198760.7674,28.6845,10.2322
7.1978,1.5049,0.4695,0.5806,1418326.9171,25.2416,13.0116,0.4695,0.587,5559115.6734,31.2109,17.8572,0.4607,0.5903,7738892.3854,28.943,10.6153
8.3518,1.4073,0.4615,0.5746,1305402.8576,26.1255,14.0928,0.4615,0.5814,5488031.9912,29.4321,16.331,0.4581,0.5846,7542201.5104,29.1317,13.7988
10.2815,1.4454,0.4748,0.5768,1291067.9814,27.0563,12.7506,0.4748,0.5841,5844034.1022,29.4087,13.655,0.4721,0.5873,7895486.6094,27.2696,10.5199
10.409,1.4812,0.4867,0.5793,1477367.4772,25.8234,14.0495,0.4867,0.586,5746611.4048,29.7917,16.8057,0.4797,0.5893,7912490.9541,28.1991,11.5912
7.0432,1.4026,0.4648,0.5746,1446252.3296,26.4391,23.3303,0.4648,0.5807,5226793.4251,28.0577,24.4,0.4554,0.5841,7414345.7441,28.5152,17.5357
8.1771,1.4438,0.4673,0.5769,1392410.4932,25.9592,14.365,0.4673,0.5829,5131620.6509,30.2981,17.8277,0.4616,0.5867,7573519.8116,29.2402,13.1465
10.1139,1.4126,0.4876,0.5753,1528962.8913,26.7033,23.0759,0.4876,0.5825,5993860.676,28.4905,23.7147,0.4795,0.5863,8422429.0696,28.9807,18.1931
9.7714,1.463,0.4772,0.5778,1229607.0219,25.8187,12.7308,0.4772,0.5847,5602817.1238,30.3445,15.7662,0.4705,0.5881,7825453.4511,29.0115,11.1408
8.2113,1.457,0.4763,0.5777,1419184.4608,27.3995,20.1223,0.4763,0.5837,5167226.8934,29.826,21.8731,0.4729,0.5873,7461413.6103,28.5936,17.3665
7.3238,1.4935,0.4728,0.5799,1406098.1754,26.812,17.2897,0.4728,0.5857,5080224.6847,28.047,17.6441,0.4649,0.5895,7605707.1126,28.5481,12.9102
7.0259,1.4484,0.4795,0.5771,1318645.7369,26.1199,29.5098,0.4795,0.5837,5457008.8225,29.3438,33.7933,0.4703,0.5872,7728438.3973,29.2143,23.6026
9.1541,1.4235,0.4723,0.5757,1414458.2573,27.72,17.3697,0.4723,0.5827,5753837.3876,30.2596,18.76,0.4677,0.5861,7944628.6452,27.6631,13.2367
7.7176,1.4948,0.4801,0.5798,1322135.9047,25.9157,18.9694,0.4801,0.5857,5040446.8869,29.7598,22.8233,0.4751,0.5889,7183803.7331,29.4964,18.0874
8.7795,1.4478,0.472,0.577,1317984.1942,26.9296,15.464,0.472,0.5842,5811370.2123,30.8101,18.1453,0.464,0.5881,8347505.4067,27.8121,11.0024
7.1816,1.4429,0.4632,0.5769,1432344.7722,26.3279,16.5568,0.4632,0.5829,5193194.6971,28.8312,18.38,0.4547,0.5867,7616264.6069,27.5305,11.866
9.7038,1.4398,0.4797,0.5766,1373302.4584,25.2461,15.2363,0.4797,0.5838,5841303.7843,29.4492,18.64,0.4741,0.5872,8044481.1594,29.349,14.811
7.2039,1.488,0.4819,0.5794,1332886.493,27.614,27.1495,0.4819,0.5853,5065669.2778,31.1039,31.2015,0.4789,0.5892,7608604.2756,27.4899,21.7314
8.4638,1.4431,0.483,0.5771,1518174.3159,27.7191,26.1282,0.483,0.5841,5934604.3947,31.937,30.6732,0.476,0.5878,8324392.3455,28.0196,18.6568
8.7932,1.4155,0.4873,0.5753,1413714.4851,27.405,31.3892,0.4873,0.5816,5321745.1276,30.9171,35.7962,0.478,0.5855,7819585.5978,27.4409,20.7316
7.1295,1.481,0.4654,0.5793,1481032.9911,26.7106,14.7438,0.4654,0.5845,4779638.1363,29.2703,16.4886,0.4566,0.588,7085888.1551,28.7555,10.8407
7.1063,1.4129,0.4795,0.5752,1452774.3868,27.8122,38.8106,0.4795,0.5815,5351126.3635,29.4409,39.8503,0.4702,0.5853,7809344.916,28.8757,27.3692
7.2787,1.4543,0.4759,0.5776,1452840.2537,27.5004,25.797,0.4759,0.5838,5322950.7068,28.7355,26.0484,0.4665,0.5879,7963218.6465,27.7096,16.8486
7.1431,1.4399,0.4791,0.5768,1462403.5366,25.1259,27.2092,0.4791,0.5834,5573130.586,28.9629,32.8673,0.4732,0.5876,8305203.323,29.5999,26.7651
9.7641,1.4276,0.4797,0.576,1417426.3118,25.7737,16.6602,0.4797,0.5827,5599232.319,28.1874,18.194,0.4705,0.5858,7608393.5432,29.4247,14.032
9.7672,1.4102,0.4791,0.5748,1310440.651,25.0771,16.9746,0.4791,0.5822,5917086.6011,30.9722,22.8366,0.4704,0.5863,8505233.5894,27.3018,13.2162
7.4751,1.5147,0.4718,0.5811,1396911.8679,26.2373,13.3747,0.4718,0.5881,5915331.671,29.7435,15.5868,0.4665,0.5914,8068562.2775,27.5681,10.6406
11.0612,1.466,0.4829,0.578,1255797.2508,25.9825,12.0462,0.4829,0.5838,4866607.8631,28.7894,13.59,0.4743,0.5877,7433731.4801,29.7119,10.2257
8.7488,1.4952,0.479,0.5799,1378718.4893,27.1145,15.4086,0.479,0.5869,5803272.0026,30.687,17.7316,0.4732,0.5905,8228640.9586,27.5647,11.4472
11.1794,1.4368,0.4774,0.5765,1417895.6801,26.1497,11.5315,0.4774,0.5823,4979534.5143,31.4526,14.9896,0.4707,0.5863,7557843.3082,29.6941,10.396
9.3396,1.4229,0.4723,0.5756,1349206.7226,25.599,14.4171,0.4723,0.582,5316740.187,29.8373,17.772,0.4698,0.5857,7657487.9306,27.9536,14.0043
9.6898,1.4481,0.4794,0.5772,1398683.3807,25.0274,14.18,0.4794,0.5842,5776848.6172,31.152,19.472,0.4707,0.5872,7717245.0983,29.3669,12.6886
10.3821,1.4185,0.4779,0.5754,1356802.8033,25.6292,14.4478,0.4779,0.582,5490131.3117,31.1125,18.9504,0.4691,0.586,8054591.7737,29.0418,12.0716
7.9687,1.4669,0.4813,0.5783,1384127.2784,25.0763,20.3047,0.4813,0.5843,5159904.0727,30.7943,27.5328,0.4725,0.5875,7247657.1376,27.4622,16.0441
7.3005,1.5149,0.4666,0.5809,1245717.2504,26.4995,11.5646,0.4666,0.5881,5884999.6719,28.907,12.5923,0.4641,0.591,7812124.175,27.67,10.1983
7.3766,1.5176,0.4781,0.5814,1493692.0192,25.5466,16.282,0.4781,0.5884,5990927.2928,29.7831,19.9668,0.4721,0.5919,8346405.5622,27.2187,13.0665
10.4414,1.4766,0.4824,0.5788,1375017.1708,26.0824,12.6257,0.4824,0.5857,5715820.6366,28.2742,13.5306,0.477,0.5895,8222832.3775,29.4473,11.5674
8.1563,1.4348,0.4842,0.5763,1365466.6427,26.231,27.6802,0.4842,0.5839,6122067.5013,30.4399,32.9731,0.4775,0.5874,8349292.5783,28.9918,23.4493
7.5362,1.4326,0.4756,0.5764,1493995.9998,26.2008,24.4927,0.4756,0.5834,5848256.0875,31.4394,31.2898,0.4727,0.5874,8419775.7241,27.6463,21.7326
11.1427,1.4184,0.4802,0.5754,1386985.1797,27.1804,15.1185,0.4802,0.5818,5369017.6116,28.3109,15.0844,0.4739,0.585,7421875.3195,28.1629,11.7537
8.4671,1.4916,0.4842,0.5798,1442577.1796,26.7236,19.653,0.4842,0.5864,5648895.8233,29.9575,22.3108,0.4794,0.5902,8163347.7765,29.4076,17.4941
7.8773,1.4459,0.4864,0.577,1375166.3046,27.9777,33.9491,0.4864,0.5829,5070354.7081,28.8901,33.4067,0.4793,0.5865,7377927.0994,28.2244,24.4167
8.6373,1.4896,0.4848,0.5797,1456281.3755,26.694,19.5012,0.4848,0.5859,5379740.5063,29.6541,21.8969,0.4785,0.5893,7632710.4644,29.9986,17.2345
9.8773,1.4394,0.4723,0.5767,1438321.8352,25.5754,11.736,0.4723,0.5823,4933172.2022,29.4499,14.2989,0.4662,0.5858,7182959.8652,29.076,10.9097
8.1654,1.4352,0.4631,0.5762,1266447.095,27.3769,14.4654,0.4631,0.5829,5453735.9606,31.6998,17.419,0.4602,0.587,8060755.6614,27.8817,12.0772
7.3608,1.4306,0.4683,0.5764,1529412.9804,26.5244,20.6579,0.4683,0.5817,4827112.1656,28.3694,22.0775,0.4618,0.5853,7135279.0683,28.6497,17.219
11.9451,1.4111,0.4898,0.575,1377170.2089,25.4896,16.4096,0.4898,0.5815,5437189.9661,28.0636,18.048,0.4796,0.5852,7785577.5608,29.7261,13.9334
10.6015,1.4462,0.4775,0.5769,1322726.8334,26.6768,12.7349,0.4775,0.5837,5556511.9121,29.5812,14.2009,0.4727,0.5881,8412296.4939,29.963,11.7892
7.0372,1.4882,0.4797,0.5794,1331649.4852,26.7983,24.8909,0.4797,0.5864,5776842.009,31.3103,30.2396,0.4709,0.5896,7834425.2531,29.5439,19.2503
8.7654,1.4686,0.4842,0.5784,1376604.114,25.4415,18.9135,0.4842,0.584,4908304.8616,28.3803,21.6939,0.4763,0.5876,7249290.0379,27.0767,14.6161
8.3707,1.5235,0.4751,0.5818,1502061.806,26.8782,11.9608,0.4751,0.5871,4891726.6112,28.5947,12.6439,0.4706,0.5909,7451976.6826,28.9708,10.4025
7.4355,1.432,0.4856,0.5761,1326761.532,25.6767,33.945,0.4856,0.5828,5481921.9657,31.6309,45.3762,0.4791,0.587,8201362.4807,27.7426,27.9787
9.1749,1.5207,0.4841,0.5814,1334028.9444,25.0035,12.4379,0.4841,0.5866,4709587.4582,31.7512,18.0041,0.4757,0.5903,7124658.7038,28.9064,10.8033
8.3699,1.546,0.4808,0.5831,1453356.0526,25.0744,11.3359,0.4808,0.589,5336366.4039,31.8712,16.3314,0.478,0.5926,7757918.3123,28.5527,11.6841
10.975,1.4124,0.4846,0.5751,1400283.1841,25.484,16.3755,0.4846,0.5819,5607256.6096,31.1016,21.5659,0.4791,0.5851,7693647.9392,28.04,14.5719
8.0367,1.4555,0.4635,0.5775,1350170.8172,26.4503,12.5202,0.4635,0.5836,5161109.806,30.1096,14.8487,0.4604,0.5875,7681979.8544,29.307,12.1396
8.7006,1.5161,0.4802,0.5813,1462419.0393,27.0637,14.2909,0.4802,0.5888,6293201.9746,28.1101,14.0809,0.4766,0.5924,8739297.7704,28.4187,12.0818
7.3813,1.4033,0.477,0.5744,1321668.2736,25.8052,30.4005,0.477,0.5808,5290091.1367,30.8613,38.9127,0.4742,0.5848,7830077.5535,28.7845,30.2144
8.5555,1.4398,0.4659,0.5767,1384935.4131,26.5727,13.3969,0.4659,0.582,4693867.4487,29.3984,15.2099,0.46,0.5854,6900587.1901,28.8107,11.4256
10.7703,1.4803,0.4869,0.5793,1513612.2164,26.8372,14.3148,0.4869,0.5845,4798209.3863,28.7101,15.1867,0.4797,0.588,7090232.3663,28.5244,11.2572
10.6316,1.4392,0.4741,0.5765,1319104.9316,26.1221,11.241,0.4741,0.5828,5205036.421,30.4033,13.778,0.4689,0.5862,7401674.558,28.629,10.0317
12.4755,1.4118,0.4818,0.5752,1490650.1673,26.4555,12.4579,0.4818,0.5811,5140970.5892,28.2783,13.112,0.4754,0.5851,7724503.9352,29.445,10.9421
8.5447,1.5198,0.4856,0.5813,1353629.5368,27.5036,18.2842,0.4856,0.5873,5149287.4021,31.1931,21.2406,0.4764,0.5911,7706689.4129,28.8602,12.7116
10.5129,1.4538,0.4809,0.5777,1507004.2055,26.6972,13.9314,0.4809,0.5837,5275411.6445,28.0205,14.1931,0.4715,0.5875,7723336.2883,28.6611,10.306
12.472,1.446,0.487,0.5771,1423174.2016,25.3427,11.4794,0.487,0.5824,4747016.5405,28.7795,13.6132,0.4795,0.5858,6946075.5767,29.7309,10.8136
7.6753,1.4666,0.4712,0.5781,1314202.3136,25.5596,15.9627,0.4712,0.5834,4642215.5417,31.2338,21.619,0.4629,0.587,6973848.2908,27.0639,11.9057
9.6713,1.4451,0.4777,0.577,1373896.1123,26.8399,15.6453,0.4777,0.5828,5022341.4639,30.1061,17.9597,0.4685,0.5861,7119069.8745,27.4126,10.7196
8.5401,1.4478,0.471,0.5772,1431068.8571,26.2121,14.9636,0.471,0.5835,5346428.0948,29.3371,17.1668,0.4654,0.5867,7453016.4746,27.2821,11.9571
7.0421,1.429,0.4721,0.576,1388588.5566,25.0512,23.294,0.4721,0.583,5721997.7741,28.2737,27.1118,0.4633,0.586,7673071.9282,28.2909,19.4435
7.8167,1.4226,0.4768,0.5756,1380652.7812,26.4831,25.6043,0.4768,0.5819,5286254.9898,31.2196,31.8753,0.4723,0.5851,7339692.1906,28.6442,22.8846
9.5865,1.4658,0.4745,0.5784,1529378.8072,27.0933,12.8965,0.4745,0.584,5016087.2121,29.4785,14.1104,0.4693,0.5874,7269419.9586,27.8292,10.1931
7.934,1.4078,0.4641,0.5746,1301847.9717,25.6137,16.4316,0.4641,0.5812,5365477.4884,28.0707,18.2047,0.4578,0.5846,7487687.2057,28.4944,14.5477
8.9277,1.4263,0.467,0.5759,1417658.2411,26.8862,14.1234,0.467,0.5824,5433686.6267,29.906,15.9528,0.4623,0.5858,7647643.4992,29.1808,12.555
9.4033,1.4273,0.4815,0.576,1450305.1203,25.1226,18.1669,0.4815,0.5822,5262586.4261,30.1802,23.6436,0.4751,0.5859,7652207.7542,28.1675,16.3151
7.78,1.4284,0.456,0.5762,1513269.9241,26.3738,11.8469,0.456,0.5824,5344456.6323,30.463,14.4372,0.4521,0.5856,7400063.5864,27.3931,10.0294
8.4427,1.4273,0.4715,0.5758,1282063.8106,25.824,17.0677,0.4715,0.5823,5336748.9458,28.3243,18.8624,0.4672,0.5857,7507760.5086,29.8679,17.283
9.5338,1.521,0.4881,0.5816,1438622.5933,25.6094,13.9192,0.4881,0.5879,5507390.0225,31.2495,18.4473,0.4798,0.5914,7885407.2957,27.7202,10.6915
7.7805,1.4448,0.4646,0.5772,1531483.3229,27.6684,16.1224,0.4646,0.5842,5944333.1628,30.0914,17.3873,0.4595,0.5874,8019880.1638,29.571,13.5222
7.2019,1.4386,0.4821,0.5766,1389490.6459,26.5002,33.0515,0.4821,0.5821,4808289.8612,31.6381,42.2975,0.4743,0.5856,7084337.5528,29.5724,28.0229
8.0258,1.5219,0.476,0.5816,1448084.6907,25.0464,11.8733,0.476,0.588,5556724.3238,30.4082,15.8098,0.4732,0.5923,8432817.5006,28.606,12.2042
9.153,1.4308,0.472,0.5762,1397883.5414,26.4664,15.144,0.472,0.5822,5141581.8341,31.4978,19.2725,0.4622,0.5859,7549938.3519,27.6466,10.5317
11.6103,1.4669,0.4852,0.5784,1459270.474,26.1132,11.8197,0.4852,0.5853,5807733.5708,29.1801,13.3292,0.4779,0.5897,8717396.5975,29.3246,10.015
8.2879,1.4987,0.4841,0.5803,1497916.4255,26.0053,18.6689,0.4841,0.5868,5647264.0659,31.6323,24.5017,0.4748,0.5899,7660462.3663,29.204,14.8037
8.6949,1.4462,0.4782,0.5767,1185625.7642,26.3357,18.9437,0.4782,0.5825,4821006.0554,30.851,23.4855,0.469,0.5858,6904482.0359,29.6818,15.4938
10.4848,1.4428,0.4803,0.5769,1451106.6546,25.0888,12.9124,0.4803,0.5834,5512903.9666,29.2886,15.9571,0.4729,0.5865,7504031.0788,29.4413,12.1559
7.0218,1.5117,0.482,0.5809,1352051.1379,26.5103,23.2617,0.482,0.5876,5662629.9209,30.0506,26.9744,0.4773,0.591,7947391.4055,28.1548,19.5189
9.592,1.4795,0.478,0.5792,1477408.6396,26.0813,12.5668,0.478,0.5858,5715009.9412,28.4979,13.7284,0.4744,0.5895,8144873.8901,28.4051,11.5574
8.2988,1.5424,0.4826,0.583,1523826.664,25.3283,12.8744,0.4826,0.5897,5913996.8089,31.5768,17.7348,0.4784,0.5936,8571131.8404,28.8588,12.4493
7.1843,1.4297,0.4717,0.5761,1386270.1823,25.7541,23.2733,0.4717,0.5826,5471000.0232,30.8926,30.043,0.4632,0.5859,7577157.558,28.6155,18.948
9.2249,1.4731,0.4822,0.5788,1457497.5929,26.6545,16.9958,0.4822,0.5857,5864008.1267,30.0527,19.4278,0.4755,0.5894,8316805.1363,29.2056,14.0895
7.3901,1.4299,0.4676,0.5762,1446813.1822,27.017,20.8345,0.4676,0.5831,5752680.5101,31.6753,25.5679,0.4595,0.5861,7703303.7061,29.7422,16.7576
10.8219,1.4346,0.4785,0.5762,1293335.0058,25.4473,12.3099,0.4785,0.5833,5740025.159,28.4366,13.9494,0.4709,0.5876,8472959.4609,29.0764,10.7323
9.1045,1.4649,0.4755,0.5781,1374103.5898,26.0097,13.8036,0.4755,0.5841,5135064.5271,28.5225,15.3124,0.473,0.5879,7615944.7125,27.2514,12.3968
9.3657,1.4208,0.4726,0.5753,1260630.8617,25.3599,14.3795,0.4726,0.5821,5463229.691,29.3568,17.4768,0.469,0.5859,7866587.9624,27.7975,13.5181
8.4269,1.526,0.487,0.5818,1408774.8838,26.8637,18.2538,0.487,0.5872,4880252.1971,28.5003,19.0617,0.4769,0.5909,7357993.1745,29.9853,13.7441
8.2715,1.4083,0.4532,0.5749,1473411.2454,26.0507,10.4989,0.4532,0.5818,5727580.9655,30.5592,13.0879,0.4506,0.5854,8044390.027,29.4234,10.781
7.2452,1.4325,0.4841,0.5761,1326287.9623,27.2438,37.9408,0.4841,0.582,4995488.409,29.9298,41.7228,0.4759,0.5852,7030696.6881,29.711,30.4634
7.0668,1.4961,0.4629,0.5801,1465103.0425,27.2462,12.6685,0.4629,0.5872,5997452.5037,31.7004,15.3677,0.46,0.5912,8669094.4189,28.13,10.6813
9.9662,1.4497,0.4811,0.5774,1488040.0177,25.6856,14.8091,0.4811,0.5843,5812730.8839,28.8255,16.9118,0.4736,0.5885,8523758.307,28.2268,12.1206
8.275,1.4215,0.4784,0.5757,1432976.625,25.929,23.2193,0.4784,0.5808,4639018.48,29.6775,27.9456,0.4734,0.5842,6779445.8607,28.5121,21.3003
9.4709,1.4948,0.4778,0.5799,1347072.827,25.4241,11.1349,0.4778,0.5854,4895886.1991,30.1483,14.2792,0.4703,0.5891,7260473.7177,29.6425,10.1191
9.5511,1.424,0.4765,0.5757,1376812.7892,26.2443,16.5292,0.4765,0.5815,4983489.0102,31.544,21.4176,0.4712,0.5848,7054734.6702,29.2642,15.2825
8.6577,1.448,0.4772,0.577,1318780.0787,25.7492,17.4764,0.4772,0.5835,5380216.8107,29.1104,20.3452,0.4707,0.5869,7547008.9446,28.3406,14.9756
10.2568,1.4765,0.4855,0.5788,1367215.6383,25.2798,13.7187,0.4855,0.5849,5202489.811,30.0144,17.47,0.4783,0.5885,7583727.9298,27.1416,10.945
11.5743,1.4396,0.4816,0.5767,1419546.3438,25.288,11.4334,0.4816,0.5821,4797758.8393,29.2804,14.0613,0.4729,0.5858,7151120.2859,29.7056,10.3585
7.391,1.4779,0.4865,0.5789,1392887.8097,27.3326,31.4425,0.4865,0.5851,5325548.4499,29.3789,33.1714,0.4765,0.5881,7244078.3602,28.9223,22.1432
7.6253,1.4533,0.4696,0.5777,1499494.8088,27.7215,19.1651,0.4696,0.5835,5139162.1583,30.789,21.6365,0.4671,0.5875,7779008.9405,29.6008,17.7363
8.092,1.5362,0.4843,0.5823,1362679.4485,27.169,17.2449,0.4843,0.5879,4952114.6677,30.8836,20.2587,0.4775,0.5919,7646247.7641,29.9824,14.2524
7.0517,1.4724,0.479,0.5785,1349239.4825,25.5611,24.189,0.479,0.5846,5183501.0196,30.1605,30.505,0.4755,0.5883,7594361.6936,29.1161,24.3772
8.2631,1.4901,0.4819,0.5797,1412592.5671,25.2475,17.2229,0.4819,0.5859,5378939.9519,29.2857,21.0924,0.4757,0.5899,8010171.2839,27.0108,14.0066
7.2937,1.5391,0.4834,0.5827,1466166.5525,27.3071,20.3123,0.4834,0.5881,4958195.741,31.8402,24.9309,0.4788,0.5923,7779836.8278,28.4775,16.4658
10.0439,1.409,0.4692,0.5747,1315786.4942,26.9132,13.3276,0.4692,0.5808,5038566.5491,30.3555,15.4544,0.4652,0.5852,7867155.7628,27.0003,10.4862
7.76,1.5101,0.477,0.581,1471193.3468,26.4091,15.8158,0.477,0.5877,5808914.8678,28.8153,17.22,0.4715,0.5907,7795779.0063,28.2909,13.1004
8.2086,1.4517,0.4659,0.5776,1511955.6428,27.3199,14.2112,0.4659,0.5842,5660685.9878,28.9749,14.7481,0.4632,0.5878,7987580.3637,27.2995,11.5715
8.052,1.4187,0.4564,0.5756,1490000.8619,27.2752,12.723,0.4564,0.5816,5221497.6959,30.8085,14.8522,0.4524,0.5853,7601088.6311,28.1214,10.5739
11.2556,1.4647,0.4859,0.5781,1339104.4701,25.9271,12.8849,0.4859,0.584,5061588.3353,31.6582,17.1009,0.4786,0.587,7026009.0559,28.1735,10.5913
8.8327,1.441,0.477,0.5769,1465510.0665,27.784,19.9611,0.477,0.5831,5341900.874,29.1699,20.2796,0.4717,0.5872,8033382.7786,27.4868,14.5747
7.4291,1.4485,0.4726,0.5773,1459208.8001,27.1376,22.2197,0.4726,0.5836,5431195.4555,31.1169,26.3589,0.4695,0.5879,8194610.716,28.6756,19.6571
7.613,1.474,0.4839,0.5788,1441155.2288,27.1443,27.3056,0.4839,0.5854,5623281.3013,30.3047,30.6876,0.4746,0.5892,8115358.6852,28.9688,19.7468
7.07,1.5867,0.4871,0.5854,1425203.5301,25.4566,16.1909,0.4871,0.5924,6062751.4203,31.4296,21.8204,0.4791,0.5953,8021005.2338,29.4046,13.5725
